candidate_id,slice_type,slice_name,n_rows,mean_bias_samples,min_bias_samples,fallback_pct,mean_abs_bias_adjustment,support_warning,adjustment_warning,production_status
ALL_STABILIZED,overall,overall,8768,322.2153284671533,0,12.408759124087592,0.8684077581534084,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,binary_macro_regime_label,macro_non_southerly,3225,158.2337984496124,0,16.868217054263567,0.7600699666087833,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,binary_macro_regime_label,macro_southerly_flow,1159,164.33477135461604,0,15.185504745470233,0.7824338584956927,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,cp,20:00,1096,159.84671532846716,0,16.423357664233578,0.7659823185013308,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,cp,21:00,1096,159.84671532846716,0,16.423357664233578,0.7659823185013308,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,cp,22:00,1096,159.84671532846716,0,16.423357664233578,0.7659823185013308,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,cp,23:00,1096,159.84671532846716,0,16.423357664233578,0.7659823185013308,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,01,372,162.66666666666666,0,16.129032258064516,0.9029000458289942,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,02,340,148.89411764705883,0,17.647058823529413,0.8585548931188957,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,03,372,162.66666666666666,0,16.129032258064516,0.9719629155793623,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,04,360,157.33333333333334,0,16.666666666666668,0.7047794620658133,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,05,372,162.66666666666666,0,16.129032258064516,0.5448560656576672,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,06,360,157.33333333333334,0,16.666666666666668,0.5153043942131817,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,07,372,162.66666666666666,0,16.129032258064516,0.4551568120224819,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,08,372,162.66666666666666,0,16.129032258064516,0.5710259974503841,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,09,360,157.33333333333334,0,16.666666666666668,0.8519737283187857,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,10,372,162.66666666666666,0,16.129032258064516,0.8160016254887356,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,11,360,157.33333333333334,0,16.666666666666668,0.979144812544872,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,month,12,372,162.66666666666666,0,16.129032258064516,1.0276797575370378,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_month_bias_corrected,season,DJF,1084,158.3468634686347,0,16.605166051660518,0.9318121314691774,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,season,JJA,1104,160.92753623188406,0,16.304347826086957,0.5138130317397206,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,season,MAM,1104,160.92753623188406,0,16.304347826086957,0.7409214378295903,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,season,SON,1092,159.15018315018315,0,16.483516483516482,0.8816440287479179,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,year,2023,1460,58.88219178082192,0,49.31506849315068,0.3948641647723177,fallback_pct_gt_40,"",EXPERIMENT_ONLY
om_family_month_bias_corrected,year,2024,1464,180.76502732240436,112,0.0,0.9491375598165617,"","",EXPERIMENT_ONLY
om_family_month_bias_corrected,year,2025,1460,239.83561643835617,224,0.0,0.9534434357334274,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,binary_macro_regime_label,macro_non_southerly,3225,482.97922480620156,0,7.9689922480620154,0.9796823266415243,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,binary_macro_regime_label,macro_southerly_flow,1159,489.04918032786884,0,9.577221742881795,0.946209866920047,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,cp,20:00,1096,484.5839416058394,0,8.394160583941606,0.970833197805486,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,cp,21:00,1096,484.5839416058394,0,8.394160583941606,0.970833197805486,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,cp,22:00,1096,484.5839416058394,0,8.394160583941606,0.970833197805486,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,cp,23:00,1096,484.5839416058394,0,8.394160583941606,0.970833197805486,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,month,01,372,400.0,0,24.731182795698924,0.8957030339112365,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,month,02,340,480.0470588235294,124,0.0,1.131010296596608,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,month,03,372,406.6666666666667,0,24.731182795698924,0.8380374788572433,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,month,04,360,488.0,124,0.0,1.124992460806177,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,month,05,372,569.3333333333334,244,0.0,1.0960911917202492,"",mean_abs_bias_adjustment_gt_1,EXPERIMENT_ONLY
om_family_season_bias_corrected,month,06,360,405.3333333333333,0,25.555555555555557,0.5695086901293395,"","",EXPERIMENT_ONLY
om_family_season_bias_corrected,month,07,372,486.6666666666667,120,0.0,0.7271536233028719,"","",EXPERIMENT_ONLY
